customer_id,company_name,industry,company_size,maintenance_model,equipment_criticality,annual_revenue_estimated,maintenance_budget_annual,downtime_cost_per_hour,preferred_supplier,relationship_start_date,active,last_updated
C00177,Empresa Industrial 177,Siderurgia,Média,Interna,Alta,4194504434.78,4847377.4,39795.42,False,2020-02-19,True,2026-01-03 20:28:51.538328
C00178,Empresa Industrial 178,Química,Grande,Terceirizada,Média,695276905.82,1056044.62,26863.75,True,2012-11-16,True,2026-01-03 20:28:51.538335
C00179,Empresa Industrial 179,Siderurgia,Pequena,Terceirizada,Baixa,2575592015.05,1403986.4,19595.89,True,2014-08-02,True,2026-01-03 20:28:51.538343
C00180,Empresa Industrial 180,Energia,Grande,Mista,Média,3666635327.99,2217424.01,36270.2,False,2022-12-10,True,2026-01-03 20:28:51.538351
C00181,Empresa Industrial 181,Automotiva,Grande,Terceirizada,Média,1687102533.57,2465976.32,46966.12,False,2010-06-30,True,2026-01-03 20:28:51.538358
C00182,Empresa Industrial 182,Automotiva,Pequena,Mista,Baixa,2090072312.32,2117454.53,22858.83,True,2019-06-06,True,2026-01-03 20:28:51.538365
C00183,Empresa Industrial 183,Papel e Celulose,Pequena,Interna,Média,3420973710.62,4034878.71,28016.25,True,2013-06-04,False,2026-01-03 20:28:51.538373
C00184,Empresa Industrial 184,Siderurgia,Média,Interna,Média,1136558054.71,215530.98,10900.4,True,2007-02-23,True,2026-01-03 20:28:51.538380
C00185,Empresa Industrial 185,Cimento,Média,Interna,Média,1768521007.75,2246397.17,12168.03,False,2004-09-15,True,2026-01-03 20:28:51.538389
C00186,Empresa Industrial 186,Siderurgia,Pequena,Mista,Baixa,1231690104.6,1037411.98,26247.37,True,2012-11-05,True,2026-01-03 20:28:51.538397
C00187,Empresa Industrial 187,Alimentos,Média,Interna,Alta,3526616426.21,817366.1,13878.45,True,2011-01-09,False,2026-01-03 20:28:51.538405
C00188,Empresa Industrial 188,Química,Pequena,Interna,Baixa,2997726944.27,3382746.06,44816.28,True,2017-12-18,True,2026-01-03 20:28:51.538412
C00189,Empresa Industrial 189,Siderurgia,Média,Terceirizada,Baixa,4899833337.97,1167543.29,12245.65,True,2004-11-30,False,2026-01-03 20:28:51.538419
C00190,Empresa Industrial 190,Química,Grande,Terceirizada,Média,3278060653.11,1176595.46,38435.02,True,2009-04-02,True,2026-01-03 20:28:51.538428
C00191,Empresa Industrial 191,Alimentos,Média,Terceirizada,Média,4014416890.87,4659341.19,14442.14,True,2001-02-23,True,2026-01-03 20:28:51.538436
C00192,Empresa Industrial 192,Energia,Pequena,Mista,Média,2453185550.03,3611922.99,24531.26,False,2005-10-12,False,2026-01-03 20:28:51.538444
C00193,Empresa Industrial 193,Mineração,Média,Mista,Média,323212227.69,1636746.12,34656.55,True,2022-11-05,True,2026-01-03 20:28:51.538452
C00194,Empresa Industrial 194,Automotiva,Grande,Interna,Média,4647776368.22,1014046.61,28192.96,False,2021-03-07,False,2026-01-03 20:28:51.538460
C00195,Empresa Industrial 195,Química,Média,Terceirizada,Baixa,4036444644.82,605247.88,28521.93,False,2022-01-30,True,2026-01-03 20:28:51.538467
C00196,Empresa Industrial 196,Cimento,Média,Interna,Média,21655265.2,3275285.97,46347.59,True,2015-08-23,True,2026-01-03 20:28:51.538475
C00197,Empresa Industrial 197,Automotiva,Grande,Terceirizada,Baixa,538054862.54,3951143.86,22919.69,False,2018-06-22,False,2026-01-03 20:28:51.538482
C00198,Empresa Industrial 198,Papel e Celulose,Média,Terceirizada,Alta,3204772572.35,2494931.96,48728.78,True,2008-05-18,True,2026-01-03 20:28:51.538490
C00199,Empresa Industrial 199,Papel e Celulose,Média,Terceirizada,Alta,1025182661.96,2388060.4,15962.07,False,2003-12-15,False,2026-01-03 20:28:51.538498
C00200,Empresa Industrial 200,Alimentos,Média,Terceirizada,Média,3192061378.29,4827001.17,8166.93,True,2005-11-22,True,2026-01-03 20:28:51.538506
C00201,Empresa Industrial 201,Papel e Celulose,Grande,Terceirizada,Alta,888795494.28,750023.92,24577.11,False,2000-03-16,True,2026-01-03 20:28:51.538513
C00202,Empresa Industrial 202,Siderurgia,Média,Terceirizada,Alta,3722372452.69,579644.0,4222.06,True,2001-05-10,True,2026-01-03 20:28:51.538523
C00203,Empresa Industrial 203,Cimento,Grande,Terceirizada,Alta,790749889.95,2590568.41,17964.15,False,2013-10-30,True,2026-01-03 20:28:51.538532
C00204,Empresa Industrial 204,Mineração,Pequena,Mista,Alta,2153447253.67,878290.19,8750.72,True,2004-02-16,False,2026-01-03 20:28:51.538540
C00205,Empresa Industrial 205,Cimento,Média,Terceirizada,Alta,2338881153.02,2058610.12,14305.37,False,2015-05-02,True,2026-01-03 20:28:51.538547
C00206,Empresa Industrial 206,Química,Grande,Terceirizada,Média,4179098439.51,1461078.35,8697.39,True,2016-08-17,False,2026-01-03 20:28:51.538556
C00207,Empresa Industrial 207,Alimentos,Pequena,Terceirizada,Média,2331240576.24,2283862.72,44972.1,False,2022-07-05,True,2026-01-03 20:28:51.538564
C00208,Empresa Industrial 208,Química,Pequena,Terceirizada,Média,2665685325.72,100755.56,21591.89,True,2014-12-07,True,2026-01-03 20:28:51.538571
C00209,Empresa Industrial 209,Alimentos,Grande,Interna,Média,1035195551.38,2551866.38,22417.63,True,2013-08-23,True,2026-01-03 20:28:51.538579
C00210,Empresa Industrial 210,Energia,Média,Mista,Baixa,2318975099.44,2477100.93,34705.32,False,2004-08-18,False,2026-01-03 20:28:51.538586
C00211,Empresa Industrial 211,Alimentos,Média,Mista,Média,4371202968.62,2953290.09,41542.24,False,2024-03-07,True,2026-01-03 20:28:51.538595
C00212,Empresa Industrial 212,Papel e Celulose,Média,Terceirizada,Média,4074473222.71,1270849.05,13579.44,True,2020-02-26,True,2026-01-03 20:28:51.538603
C00213,Empresa Industrial 213,Siderurgia,Pequena,Interna,Baixa,479071736.86,4107841.74,45509.94,True,2002-06-20,True,2026-01-03 20:28:51.538610
C00214,Empresa Industrial 214,Energia,Pequena,Terceirizada,Baixa,401217236.12,1176647.33,6690.6,False,2018-09-05,False,2026-01-03 20:28:51.538617
C00215,Empresa Industrial 215,Energia,Média,Interna,Baixa,3587089420.54,1184153.23,49387.93,True,2002-08-03,True,2026-01-03 20:28:51.538625
C00216,Empresa Industrial 216,Alimentos,Grande,Terceirizada,Baixa,1153463632.04,1960733.67,33121.72,False,2011-02-14,True,2026-01-03 20:28:51.538632
C00217,Empresa Industrial 217,Alimentos,Média,Terceirizada,Baixa,95447738.86,765970.29,19603.22,True,2017-10-31,True,2026-01-03 20:28:51.538640
C00218,Empresa Industrial 218,Siderurgia,Média,Interna,Alta,3078647517.65,749523.2,3931.59,True,2015-10-18,True,2026-01-03 20:28:51.538648
C00219,Empresa Industrial 219,Cimento,Grande,Terceirizada,Média,575426139.94,4561339.0,7226.12,False,2016-08-27,True,2026-01-03 20:28:51.538655
C00220,Empresa Industrial 220,Alimentos,Grande,Terceirizada,Baixa,2072709413.9,3770078.24,25683.71,True,2011-11-19,True,2026-01-03 20:28:51.538663
C00221,Empresa Industrial 221,Papel e Celulose,Pequena,Terceirizada,Alta,4445256447.74,579222.94,30709.96,False,2018-05-05,True,2026-01-03 20:28:51.538670
C00222,Empresa Industrial 222,Papel e Celulose,Grande,Terceirizada,Média,1154502237.32,1252028.1,14863.69,False,2005-08-18,True,2026-01-03 20:28:51.538677
C00223,Empresa Industrial 223,Alimentos,Grande,Terceirizada,Média,69110191.32,2585613.97,24938.49,True,2021-10-21,True,2026-01-03 20:28:51.538685
C00224,Empresa Industrial 224,Siderurgia,Média,Terceirizada,Baixa,3959663490.95,2194084.2,37601.19,True,2002-11-28,True,2026-01-03 20:28:51.538692
C00225,Empresa Industrial 225,Siderurgia,Média,Mista,Média,2394888422.52,2762605.43,44478.98,True,2014-05-14,True,2026-01-03 20:28:51.538700
C00226,Empresa Industrial 226,Química,Grande,Interna,Baixa,118058393.67,2871474.46,11280.9,True,2019-08-22,False,2026-01-03 20:28:51.538736
C00227,Empresa Industrial 227,Mineração,Pequena,Terceirizada,Alta,2987237240.03,1869226.31,18190.0,True,2018-04-25,True,2026-01-03 20:28:51.538744
C00228,Empresa Industrial 228,Siderurgia,Pequena,Terceirizada,Alta,4041773451.2,3099243.01,14591.07,True,2023-06-28,True,2026-01-03 20:28:51.538753
C00229,Empresa Industrial 229,Automotiva,Pequena,Mista,Alta,2267076661.57,4459897.73,18163.31,False,2015-11-22,True,2026-01-03 20:28:51.538762
C00230,Empresa Industrial 230,Energia,Pequena,Terceirizada,Média,2682662164.2,3304456.98,3398.13,False,2023-08-19,True,2026-01-03 20:28:51.538784
C00231,Empresa Industrial 231,Siderurgia,Pequena,Mista,Baixa,3551782064.85,110985.19,33593.41,True,2011-02-25,False,2026-01-03 20:28:51.538793
C00232,Empresa Industrial 232,Mineração,Média,Interna,Alta,4369460968.52,4639844.32,27563.72,True,2007-10-08,True,2026-01-03 20:28:51.538800
C00233,Empresa Industrial 233,Energia,Média,Terceirizada,Média,3102698777.63,4101927.79,48802.12,True,2017-09-10,False,2026-01-03 20:28:51.538807
C00234,Empresa Industrial 234,Cimento,Pequena,Interna,Alta,2501753029.31,3494164.02,6670.94,False,2019-04-23,False,2026-01-03 20:28:51.538816
C00235,Empresa Industrial 235,Energia,Grande,Interna,Média,4934085497.11,3965894.25,6212.14,False,2005-05-18,True,2026-01-03 20:28:51.538824
C00236,Empresa Industrial 236,Mineração,Pequena,Terceirizada,Alta,4214035570.3,2591720.21,12450.81,False,2024-07-31,False,2026-01-03 20:28:51.538830
C00237,Empresa Industrial 237,Química,Média,Terceirizada,Alta,4957125463.78,471256.07,34125.53,True,2007-01-31,True,2026-01-03 20:28:51.538837
C00238,Empresa Industrial 238,Energia,Grande,Interna,Média,3527026059.02,2387154.66,45564.35,False,2005-02-24,True,2026-01-03 20:28:51.538844
C00239,Empresa Industrial 239,Siderurgia,Pequena,Terceirizada,Baixa,2108158948.37,4691301.39,4805.49,False,2017-08-27,True,2026-01-03 20:28:51.538852
C00240,Empresa Industrial 240,Siderurgia,Pequena,Terceirizada,Média,3930947895.09,4082517.47,49087.98,False,2018-11-29,True,2026-01-03 20:28:51.538859
C00241,Empresa Industrial 241,Cimento,Grande,Interna,Média,2407030644.7,4891457.06,34030.04,False,2011-03-21,True,2026-01-03 20:28:51.538867
C00242,Empresa Industrial 242,Automotiva,Pequena,Interna,Média,4424581795.19,249612.85,19857.42,True,2022-05-24,False,2026-01-03 20:28:51.538874
C00243,Empresa Industrial 243,Siderurgia,Pequena,Interna,Média,915868412.83,3150795.4,11523.02,True,2022-02-25,True,2026-01-03 20:28:51.538882
C00244,Empresa Industrial 244,Energia,Pequena,Interna,Baixa,1250869909.36,3338251.05,47767.63,False,2024-08-02,True,2026-01-03 20:28:51.538889
C00245,Empresa Industrial 245,Automotiva,Média,Interna,Média,335657329.62,442417.53,3426.44,False,2006-06-20,True,2026-01-03 20:28:51.538897
C00246,Empresa Industrial 246,Cimento,Pequena,Mista,Alta,2770532957.92,3524025.66,17591.82,False,2004-11-06,False,2026-01-03 20:28:51.538904
C00247,Empresa Industrial 247,Energia,Média,Terceirizada,Média,4893642893.45,2876736.78,17343.69,True,2012-02-25,True,2026-01-03 20:28:51.538912
C00248,Empresa Industrial 248,Alimentos,Média,Mista,Baixa,675025733.77,2317466.11,21628.93,True,2007-05-27,False,2026-01-03 20:28:51.538922
C00249,Empresa Industrial 249,Cimento,Pequena,Interna,Alta,2879689237.61,4519533.03,14765.47,True,2002-11-13,True,2026-01-03 20:28:51.538930
C00250,Empresa Industrial 250,Cimento,Grande,Terceirizada,Baixa,3240015669.26,3540387.34,44432.55,False,2020-07-19,True,2026-01-03 20:28:51.538937
C00251,Empresa Industrial 251,Cimento,Grande,Terceirizada,Média,4480106150.19,2388456.99,17241.73,False,2022-08-22,False,2026-01-03 20:28:51.538945
C00252,Empresa Industrial 252,Mineração,Pequena,Mista,Alta,1031428929.52,2202075.23,47011.58,False,2009-10-06,False,2026-01-03 20:28:51.538952
C00253,Empresa Industrial 253,Química,Pequena,Interna,Baixa,2127026490.32,3537536.6,23178.49,True,2020-01-18,True,2026-01-03 20:28:51.538961
C00254,Empresa Industrial 254,Química,Pequena,Interna,Baixa,4299516105.32,2484707.63,5037.11,False,2006-08-20,False,2026-01-03 20:28:51.539037
C00255,Empresa Industrial 255,Cimento,Grande,Interna,Média,4318404534.29,4080344.52,9849.75,True,2015-04-14,False,2026-01-03 20:28:51.539101
C00256,Empresa Industrial 256,Siderurgia,Média,Mista,Alta,2512547878.12,4699444.12,2722.4,True,2022-02-03,True,2026-01-03 20:28:51.539118
C00257,Empresa Industrial 257,Alimentos,Pequena,Mista,Baixa,3564310997.47,3168482.89,31349.85,True,2004-03-23,True,2026-01-03 20:28:51.539156
C00258,Empresa Industrial 258,Alimentos,Média,Mista,Média,997365318.77,4744867.88,24709.06,False,2023-11-28,True,2026-01-03 20:28:51.539174
C00259,Empresa Industrial 259,Química,Pequena,Interna,Baixa,3842355645.82,2851228.96,48423.1,True,2023-12-21,True,2026-01-03 20:28:51.539191
C00260,Empresa Industrial 260,Mineração,Pequena,Interna,Média,741376542.13,2495005.94,41276.15,False,2019-06-30,True,2026-01-03 20:28:51.539206
C00261,Empresa Industrial 261,Siderurgia,Grande,Terceirizada,Alta,2638987203.17,1320984.62,42459.41,False,2017-10-30,True,2026-01-03 20:28:51.539270
C00262,Empresa Industrial 262,Energia,Grande,Mista,Alta,2308085062.53,3828930.77,45727.58,True,2015-12-06,True,2026-01-03 20:28:51.539288
C00263,Empresa Industrial 263,Química,Pequena,Mista,Alta,3899953314.3,2068987.5,20368.57,False,2014-03-06,True,2026-01-03 20:28:51.539300
C00264,Empresa Industrial 264,Mineração,Pequena,Mista,Alta,1451171113.18,4860118.1,49613.66,True,2009-10-28,False,2026-01-03 20:28:51.539314
C00265,Empresa Industrial 265,Energia,Média,Mista,Baixa,2949481500.76,3127368.57,3783.9,True,2002-12-22,True,2026-01-03 20:28:51.539326
C00266,Empresa Industrial 266,Alimentos,Média,Terceirizada,Baixa,4334613161.34,2302862.61,28914.38,True,2016-03-31,True,2026-01-03 20:28:51.539338
C00267,Empresa Industrial 267,Siderurgia,Média,Terceirizada,Alta,3195840147.12,3636022.09,27443.92,False,2001-02-01,False,2026-01-03 20:28:51.539351
C00268,Empresa Industrial 268,Mineração,Grande,Interna,Alta,3164348501.89,3553126.18,37654.18,False,2022-03-02,True,2026-01-03 20:28:51.539363
C00269,Empresa Industrial 269,Alimentos,Pequena,Mista,Média,4479441428.21,1012283.75,28316.48,True,2000-06-20,True,2026-01-03 20:28:51.539376
C00270,Empresa Industrial 270,Siderurgia,Pequena,Interna,Média,446602709.64,1625666.79,8918.93,True,2021-05-16,True,2026-01-03 20:28:51.539424
C00271,Empresa Industrial 271,Química,Grande,Terceirizada,Média,2304877846.36,1394822.93,38705.34,False,2007-02-17,True,2026-01-03 20:28:51.539435
C00272,Empresa Industrial 272,Energia,Grande,Mista,Alta,4204777297.42,4526538.07,42753.31,False,2014-11-11,True,2026-01-03 20:28:51.539449
C00273,Empresa Industrial 273,Alimentos,Pequena,Mista,Alta,4865429584.54,2690243.7,16346.86,True,2021-02-15,True,2026-01-03 20:28:51.539462
C00274,Empresa Industrial 274,Papel e Celulose,Pequena,Interna,Alta,4235839229.65,3628662.46,42795.56,False,2012-08-30,False,2026-01-03 20:28:51.539475
C00275,Empresa Industrial 275,Química,Pequena,Terceirizada,Média,801605928.81,284085.37,17799.79,True,2001-09-04,True,2026-01-03 20:28:51.539490
C00276,Empresa Industrial 276,Mineração,Média,Mista,Média,2533403206.41,1448858.29,2388.36,True,2024-04-07,True,2026-01-03 20:28:51.539510
C00277,Empresa Industrial 277,Mineração,Média,Mista,Alta,2215483020.6,1613157.37,18469.65,True,2005-11-26,True,2026-01-03 20:28:51.539522
C00278,Empresa Industrial 278,Alimentos,Grande,Terceirizada,Alta,2912430368.75,4137740.74,39944.66,True,2007-08-10,True,2026-01-03 20:28:51.539534
C00279,Empresa Industrial 279,Papel e Celulose,Pequena,Interna,Baixa,1123261885.77,1733894.59,25275.98,True,2003-11-20,True,2026-01-03 20:28:51.539548
C00280,Empresa Industrial 280,Cimento,Pequena,Terceirizada,Alta,3819396913.19,1300400.48,35153.04,True,2003-07-16,True,2026-01-03 20:28:51.539565
C00281,Empresa Industrial 281,Mineração,Pequena,Interna,Alta,739905113.21,4382479.58,14938.62,True,2021-10-16,False,2026-01-03 20:28:51.539580
C00282,Empresa Industrial 282,Siderurgia,Pequena,Mista,Média,4564748213.52,2722269.17,13364.13,True,2014-12-22,True,2026-01-03 20:28:51.539594
C00283,Empresa Industrial 283,Cimento,Grande,Interna,Alta,511082228.52,4312690.14,15538.81,False,2015-06-18,False,2026-01-03 20:28:51.539657
C00284,Empresa Industrial 284,Papel e Celulose,Grande,Mista,Baixa,969997384.52,1582614.2,46540.36,False,2011-04-09,True,2026-01-03 20:28:51.539746
C00285,Empresa Industrial 285,Papel e Celulose,Pequena,Mista,Alta,414547853.72,4007809.16,39361.28,False,2013-09-29,True,2026-01-03 20:28:51.539802
C00286,Empresa Industrial 286,Alimentos,Média,Interna,Média,569684057.71,4283767.29,7980.58,False,2009-01-08,True,2026-01-03 20:28:51.539820
C00287,Empresa Industrial 287,Química,Pequena,Interna,Baixa,2281328637.14,377252.77,14632.61,False,2006-05-07,False,2026-01-03 20:28:51.539839
C00288,Empresa Industrial 288,Química,Grande,Terceirizada,Alta,952402320.99,925611.22,35854.92,True,2021-05-28,False,2026-01-03 20:28:51.539857
C00289,Empresa Industrial 289,Automotiva,Média,Mista,Média,3424478170.87,2559012.9,35689.84,True,2017-01-04,True,2026-01-03 20:28:51.539873
C00290,Empresa Industrial 290,Cimento,Média,Mista,Média,197190032.01,4873713.25,16009.45,True,2017-01-27,False,2026-01-03 20:28:51.539892
C00291,Empresa Industrial 291,Cimento,Pequena,Interna,Baixa,1350814107.39,2106428.82,29115.92,False,2005-01-29,True,2026-01-03 20:28:51.539928
C00292,Empresa Industrial 292,Siderurgia,Grande,Mista,Média,968150291.79,3037173.86,4661.18,False,2020-01-24,False,2026-01-03 20:28:51.539947
C00293,Empresa Industrial 293,Mineração,Pequena,Mista,Baixa,3041743719.64,3157314.29,7014.14,False,2004-09-16,True,2026-01-03 20:28:51.539965
C00294,Empresa Industrial 294,Cimento,Grande,Terceirizada,Alta,1793367187.0,1390671.52,21964.35,True,2009-01-15,True,2026-01-03 20:28:51.539985
C00295,Empresa Industrial 295,Alimentos,Grande,Mista,Alta,3901127510.35,1353549.47,36895.03,False,2002-07-10,True,2026-01-03 20:28:51.540002
C00296,Empresa Industrial 296,Siderurgia,Média,Terceirizada,Alta,4123176701.91,2650637.93,40862.97,True,2019-02-05,True,2026-01-03 20:28:51.540021
C00297,Empresa Industrial 297,Alimentos,Grande,Mista,Baixa,1100506564.63,2327927.5,15057.12,True,2022-03-20,True,2026-01-03 20:28:51.540039
C00298,Empresa Industrial 298,Mineração,Média,Terceirizada,Alta,1099446432.66,4903261.99,16038.49,False,2008-10-03,True,2026-01-03 20:28:51.540057
C00299,Empresa Industrial 299,Automotiva,Média,Terceirizada,Média,41849424.68,1341745.46,39252.11,True,2016-09-12,True,2026-01-03 20:28:51.540078
C00300,Empresa Industrial 300,Automotiva,Média,Interna,Alta,1256266256.45,3462879.78,47672.16,True,2008-09-07,True,2026-01-03 20:28:51.540124
C00301,Empresa Industrial 301,Siderurgia,Grande,Terceirizada,Alta,4914225977.09,4743241.14,11528.5,False,2024-08-11,True,2026-01-03 20:28:51.540144
C00302,Empresa Industrial 302,Energia,Média,Terceirizada,Baixa,1726085025.41,4597943.57,28507.33,False,2019-12-09,True,2026-01-03 20:28:51.540165
C00303,Empresa Industrial 303,Siderurgia,Média,Mista,Alta,2706333715.47,4762349.85,38215.38,False,2019-08-31,False,2026-01-03 20:28:51.540187
C00304,Empresa Industrial 304,Alimentos,Pequena,Interna,Baixa,2789559083.58,1966151.49,48283.99,False,2003-05-06,False,2026-01-03 20:28:51.540206
C00305,Empresa Industrial 305,Siderurgia,Média,Terceirizada,Baixa,444763747.8,3221059.18,35166.52,True,2017-05-31,True,2026-01-03 20:28:51.540231
C00306,Empresa Industrial 306,Cimento,Pequena,Interna,Baixa,1387717651.34,676631.6,39686.25,True,2009-10-29,False,2026-01-03 20:28:51.540251
C00307,Empresa Industrial 307,Siderurgia,Grande,Mista,Baixa,3150741302.22,4113522.34,43845.01,False,2019-08-19,True,2026-01-03 20:28:51.540271
C00308,Empresa Industrial 308,Cimento,Pequena,Interna,Alta,732403104.07,2857268.18,5386.13,False,2007-02-21,True,2026-01-03 20:28:51.540291
C00309,Empresa Industrial 309,Química,Grande,Terceirizada,Média,1326460723.15,4748791.62,41582.71,True,2010-07-30,True,2026-01-03 20:28:51.540313
C00310,Empresa Industrial 310,Química,Pequena,Interna,Alta,3434753888.66,3972532.48,9812.1,False,2011-06-13,True,2026-01-03 20:28:51.540344
